Hour,Solar (MW),Charge (MW),Discharge (MW),SOC (MWh),Energy Served (MW)
5864,211.74312974079808,211.74313,100.0,55207.78,100.0
5865,118.35845895591326,118.35846,100.0,55203.192,100.0
5866,27.708868525293404,27.708869,100.0,55117.019,100.0
5867,0.0,0.0,100.0,55005.907,100.0
5868,0.0,0.0,100.0,54894.796,100.0
5869,0.0,0.0,100.0,54783.685,100.0
5870,0.0,0.0,100.0,54672.574,100.0
5871,0.0,0.0,100.0,54561.463,100.0
5872,0.0,0.0,100.0,54450.352,100.0
5873,0.0,0.0,100.0,54339.241,100.0
5874,0.0,0.0,100.0,54228.13,100.0
5875,0.0,0.0,100.0,54117.019,100.0
5876,0.0,0.0,100.0,54005.907,100.0
5877,0.0,0.0,100.0,53894.796,100.0
5878,0.15900542059974385,0.0,99.840995,53783.862,100.0
5879,57.183127367753556,57.183128,100.0,53724.216,100.0
5880,152.25378140520448,152.25378,100.0,53750.133,100.0
5881,241.89030380417432,241.89031,100.0,53856.723,100.0
5882,314.94826999282907,314.94827,100.0,54029.065,100.0
5883,365.063317751434,346.90423,81.84091,54250.345,100.0
5884,388.3227620384482,358.53395,70.211188,54495.013,100.0
5885,382.9719205884679,355.85853,72.886609,54734.301,100.0
5886,349.4022936707144,339.07372,89.671423,54939.832,100.0
5887,290.15116027520884,290.15116,100.0,55089.857,100.0
5888,209.9593644551995,209.95937,100.0,55167.709,100.0
5889,116.44340213941688,116.4434,100.0,55161.397,100.0
5890,26.132978073101476,26.132978,100.0,55073.806,100.0
5891,0.0,0.0,100.0,54962.695,100.0
5892,0.0,0.0,100.0,54851.584,100.0
5893,0.0,0.0,100.0,54740.472,100.0
5894,0.0,0.0,100.0,54629.361,100.0
5895,0.0,0.0,100.0,54518.25,100.0
5896,0.0,0.0,100.0,54407.139,100.0
5897,0.0,0.0,100.0,54296.028,100.0
5898,0.0,0.0,100.0,54184.917,100.0
5899,0.0,0.0,100.0,54073.806,100.0
5900,0.0,0.0,100.0,53962.695,100.0
5901,0.0,0.0,100.0,53851.584,100.0
5902,0.11795517371452824,0.0,99.882045,53740.604,100.0
5903,56.316271329479555,56.316272,100.0,53680.177,100.0
5904,151.39083360083376,151.39083,100.0,53705.318,100.0
