Result_ID,Sensitivity,Country,Year,Tech,Availability,LCOE,Cost,Solar_Capacity_MW,BESS_Energy_MWh
1390,Default,China,2019,Solar+BESS,0.2,23.8,713612.8958200001,0.8,0.0
1391,DR=0.08_LT=25,China,2019,Solar+BESS,0.2,38.15,713612.8958200001,0.8,0.0
1392,Default,China,2020,Solar+BESS,0.2,19.81,577830.31522,0.8,0.0
1393,DR=0.08_LT=25,China,2020,Solar+BESS,0.2,31.43,577830.31522,0.8,0.0
1394,Default,China,2021,Solar+BESS,0.2,18.66,538604.23638,0.8,0.0
1395,DR=0.08_LT=25,China,2021,Solar+BESS,0.2,29.49,538604.23638,0.8,0.0
1396,Default,China,2022,Solar+BESS,0.2,19.66,572549.88153,0.8,0.0
1397,DR=0.08_LT=25,China,2022,Solar+BESS,0.2,31.17,572549.88153,0.8,0.0
1398,Default,China,2023,Solar+BESS,0.2,18.06,518236.84929,0.8,0.0
1399,DR=0.08_LT=25,China,2023,Solar+BESS,0.2,28.48,518236.84929,0.8,0.0
1400,Default,China,2015,Coal,0.2,68.3327059118607,661053.9285714285,,
1401,DR=0.08_LT=25,China,2015,Coal,0.2,82.73075177633054,661053.9285714285,,
1402,Default,China,2016,Coal,0.2,70.47683381883745,661053.9285714285,,
1403,DR=0.08_LT=25,China,2016,Coal,0.2,84.8748796833073,661053.9285714285,,
1404,Default,China,2017,Coal,0.2,79.33255474907,661053.9285714285,,
1405,DR=0.08_LT=25,China,2017,Coal,0.2,93.73060061353985,661053.9285714285,,
1406,Default,China,2018,Coal,0.2,85.96129893511652,661053.9285714285,,
1407,DR=0.08_LT=25,China,2018,Coal,0.2,100.35934479958635,661053.9285714285,,
1408,Default,China,2019,Coal,0.2,74.5308105630235,661053.9285714285,,
1409,DR=0.08_LT=25,China,2019,Coal,0.2,88.92885642749333,661053.9285714285,,
1410,Default,China,2020,Coal,0.2,67.8317059118607,661053.9285714285,,
1411,DR=0.08_LT=25,China,2020,Coal,0.2,82.22975177633054,661053.9285714285,,
1412,Default,China,2021,Coal,0.2,96.37272916767466,661053.9285714285,,
1413,DR=0.08_LT=25,China,2021,Coal,0.2,110.7707750321445,661053.9285714285,,
1414,Default,China,2022,Coal,0.2,173.73686870255835,661053.9285714285,,
1415,DR=0.08_LT=25,China,2022,Coal,0.2,188.13491456702823,661053.9285714285,,
1416,Default,China,2023,Coal,0.2,112.24468265604675,661053.9285714285,,
1417,DR=0.08_LT=25,China,2023,Coal,0.2,126.6427285205166,661053.9285714285,,
1418,Default,China,2024,Coal,0.2,96.05347335372117,661053.9285714285,,
1419,DR=0.08_LT=25,China,2024,Coal,0.2,110.451519218191,661053.9285714285,,
1420,Default,China,2015,Gas,0.2,106.88154325071477,635430.0000000001,,
1421,DR=0.08_LT=25,China,2015,Gas,0.2,112.68017829442829,635430.0000000001,,
1422,Default,China,2016,Gas,0.2,85.81007211359194,635430.0000000001,,
1423,DR=0.08_LT=25,China,2016,Gas,0.2,91.60870715730547,635430.0000000001,,
1424,Default,China,2017,Gas,0.2,84.67269156925863,635430.0000000001,,
1425,DR=0.08_LT=25,China,2017,Gas,0.2,90.47132661297213,635430.0000000001,,
1426,Default,China,2018,Gas,0.2,99.93753571689022,635430.0000000001,,
1427,DR=0.08_LT=25,China,2018,Gas,0.2,105.73617076060374,635430.0000000001,,
1428,Default,China,2019,Gas,0.2,73.8376453311358,635430.0000000001,,
1429,DR=0.08_LT=25,China,2019,Gas,0.2,79.63628037484933,635430.0000000001,,
1430,Default,China,2020,Gas,0.2,67.43239700252178,635430.0000000001,,
1431,DR=0.08_LT=25,China,2020,Gas,0.2,73.23103204623531,635430.0000000001,,
1432,Default,China,2021,Gas,0.2,152.61621355969726,635430.0000000001,,
1433,DR=0.08_LT=25,China,2021,Gas,0.2,158.41484860341075,635430.0000000001,,
1434,Default,China,2022,Gas,0.2,240.6135504107499,635430.0000000001,,
1435,DR=0.08_LT=25,China,2022,Gas,0.2,246.4121854544634,635430.0000000001,,
1436,Default,China,2023,Gas,0.2,121.84707672878496,635430.0000000001,,
1437,DR=0.08_LT=25,China,2023,Gas,0.2,127.64571177249847,635430.0000000001,,
1438,Default,China,2024,Gas,0.2,111.37120329413582,635430.0000000001,,
1439,DR=0.08_LT=25,China,2024,Gas,0.2,117.16983833784933,635430.0000000001,,
1440,Default,China,2024,Solar+BESS,0.25,15.93,557274.3426900001,0.9,0.0
1441,DR=0.08_LT=25,China,2024,Solar+BESS,0.25,24.89,557274.3426900001,0.9,0.0
1442,Default,China,2015,Solar+BESS,0.25,38.82,1530382.83957,0.9,0.0
1443,DR=0.08_LT=25,China,2015,Solar+BESS,0.25,63.43,1530382.83957,0.9,0.0
1444,Default,China,2016,Solar+BESS,0.25,35.4,1385170.91271,0.9,0.0
1445,DR=0.08_LT=25,China,2016,Solar+BESS,0.25,57.68,1385170.91271,0.9,0.0
1446,Default,China,2017,Solar+BESS,0.25,33.39,1299363.8650200001,0.9,0.0
1447,DR=0.08_LT=25,China,2017,Solar+BESS,0.25,54.28,1299363.8650200001,0.9,0.0
1448,Default,China,2018,Solar+BESS,0.25,26.04,987252.51573,0.9,0.0
1449,DR=0.08_LT=25,China,2018,Solar+BESS,0.25,41.92,987252.51573,0.9,0.0
1450,Default,China,2019,Solar+BESS,0.25,23.8,892016.12214,0.9,0.0
1451,DR=0.08_LT=25,China,2019,Solar+BESS,0.25,38.15,892016.12214,0.9,0.0
1452,Default,China,2020,Solar+BESS,0.25,19.81,722287.89594,0.9,0.0
1453,DR=0.08_LT=25,China,2020,Solar+BESS,0.25,31.43,722287.89594,0.9,0.0
1454,Default,China,2021,Solar+BESS,0.25,18.66,673255.29726,0.9,0.0
1455,DR=0.08_LT=25,China,2021,Solar+BESS,0.25,29.49,673255.29726,0.9,0.0
1456,Default,China,2022,Solar+BESS,0.25,19.66,715687.35381,0.9,0.0
1457,DR=0.08_LT=25,China,2022,Solar+BESS,0.25,31.17,715687.35381,0.9,0.0
1458,Default,China,2023,Solar+BESS,0.25,18.06,647796.06333,0.9,0.0
1459,DR=0.08_LT=25,China,2023,Solar+BESS,0.25,28.48,647796.06333,0.9,0.0
1460,Default,China,2015,Coal,0.25,59.876121008558314,661053.9285714285,,
1461,DR=0.08_LT=25,China,2015,Coal,0.25,71.3945577001342,661053.9285714285,,
1462,Default,China,2016,Coal,0.25,62.02024891553507,661053.9285714285,,
1463,DR=0.08_LT=25,China,2016,Coal,0.25,73.53868560711095,661053.9285714285,,
1464,Default,China,2017,Coal,0.25,70.87596984576763,661053.9285714285,,
1465,DR=0.08_LT=25,China,2017,Coal,0.25,82.39440653734351,661053.9285714285,,
1466,Default,China,2018,Coal,0.25,77.50471403181415,661053.9285714285,,
1467,DR=0.08_LT=25,China,2018,Coal,0.25,89.02315072339003,661053.9285714285,,
1468,Default,China,2019,Coal,0.25,66.07422565972111,661053.9285714285,,
1469,DR=0.08_LT=25,China,2019,Coal,0.25,77.592662351297,661053.9285714285,,
1470,Default,China,2020,Coal,0.25,59.37512100855831,661053.9285714285,,
1471,DR=0.08_LT=25,China,2020,Coal,0.25,70.89355770013421,661053.9285714285,,
1472,Default,China,2021,Coal,0.25,87.91614426437228,661053.9285714285,,
1473,DR=0.08_LT=25,China,2021,Coal,0.25,99.43458095594816,661053.9285714285,,
1474,Default,China,2022,Coal,0.25,165.280283799256,661053.9285714285,,
1475,DR=0.08_LT=25,China,2022,Coal,0.25,176.79872049083193,661053.9285714285,,
1476,Default,China,2023,Coal,0.25,103.78809775274436,661053.9285714285,,
1477,DR=0.08_LT=25,China,2023,Coal,0.25,115.30653444432025,661053.9285714285,,
1478,Default,China,2024,Coal,0.25,87.59688845041879,661053.9285714285,,
1479,DR=0.08_LT=25,China,2024,Coal,0.25,99.11532514199467,661053.9285714285,,
1480,Default,China,2015,Gas,0.25,99.24513435414374,635430.0000000001,,
1481,DR=0.08_LT=25,China,2015,Gas,0.25,103.88404238911455,635430.0000000001,,
1482,Default,China,2016,Gas,0.25,78.17366321702093,635430.0000000001,,
1483,DR=0.08_LT=25,China,2016,Gas,0.25,82.81257125199176,635430.0000000001,,
1484,Default,China,2017,Gas,0.25,77.03628267268759,635430.0000000001,,
1485,DR=0.08_LT=25,China,2017,Gas,0.25,81.67519070765843,635430.0000000001,,
1486,Default,China,2018,Gas,0.25,92.30112682031923,635430.0000000001,,
1487,DR=0.08_LT=25,China,2018,Gas,0.25,96.94003485529004,635430.0000000001,,
1488,Default,China,2019,Gas,0.25,66.20123643456479,635430.0000000001,,
1489,DR=0.08_LT=25,China,2019,Gas,0.25,70.8401444695356,635430.0000000001,,
1490,Default,China,2020,Gas,0.25,59.795988105950755,635430.0000000001,,
1491,DR=0.08_LT=25,China,2020,Gas,0.25,64.43489614092158,635430.0000000001,,
1492,Default,China,2021,Gas,0.25,144.97980466312623,635430.0000000001,,
1493,DR=0.08_LT=25,China,2021,Gas,0.25,149.61871269809706,635430.0000000001,,
1494,Default,China,2022,Gas,0.25,232.97714151417887,635430.0000000001,,
1495,DR=0.08_LT=25,China,2022,Gas,0.25,237.61604954914966,635430.0000000001,,
1496,Default,China,2023,Gas,0.25,114.21066783221393,635430.0000000001,,
1497,DR=0.08_LT=25,China,2023,Gas,0.25,118.84957586718474,635430.0000000001,,
1498,Default,China,2024,Gas,0.25,103.7347943975648,635430.0000000001,,
1499,DR=0.08_LT=25,China,2024,Gas,0.25,108.37370243253561,635430.0000000001,,
1500,Default,China,2024,Solar+BESS,0.3,16.34,685857.273,1.2,0.0
1501,DR=0.08_LT=25,China,2024,Solar+BESS,0.3,25.53,685857.273,1.2,0.0
1502,Default,China,2015,Solar+BESS,0.3,39.81,1883496.3690000002,1.2,0.0
1503,DR=0.08_LT=25,China,2015,Solar+BESS,0.3,65.06,1883496.3690000002,1.2,0.0
1504,Default,China,2016,Solar+BESS,0.3,36.31,1704778.9070000001,1.2,0.0
1505,DR=0.08_LT=25,China,2016,Solar+BESS,0.3,59.16,1704778.9070000001,1.2,0.0
1506,Default,China,2017,Solar+BESS,0.3,34.24,1599173.134,1.2,0.0
1507,DR=0.08_LT=25,China,2017,Solar+BESS,0.3,55.67,1599173.134,1.2,0.0
1508,Default,China,2018,Solar+BESS,0.3,26.71,1215046.641,1.2,0.0
1509,DR=0.08_LT=25,China,2018,Solar+BESS,0.3,43.0,1215046.641,1.2,0.0
1510,Default,China,2019,Solar+BESS,0.3,24.41,1097835.838,1.2,0.0
1511,DR=0.08_LT=25,China,2019,Solar+BESS,0.3,39.13,1097835.838,1.2,0.0
1512,Default,China,2020,Solar+BESS,0.3,20.32,888945.2980000001,1.2,0.0
1513,DR=0.08_LT=25,China,2020,Solar+BESS,0.3,32.23,888945.2980000001,1.2,0.0
1514,Default,China,2021,Solar+BESS,0.3,19.14,828599.142,1.2,0.0
1515,DR=0.08_LT=25,China,2021,Solar+BESS,0.3,30.24,828599.142,1.2,0.0
1516,Default,China,2022,Solar+BESS,0.3,20.16,880821.777,1.2,0.0
1517,DR=0.08_LT=25,China,2022,Solar+BESS,0.3,31.96,880821.777,1.2,0.0
1518,Default,China,2023,Solar+BESS,0.3,18.52,797265.5610000001,1.2,0.0
1519,DR=0.08_LT=25,China,2023,Solar+BESS,0.3,29.21,797265.5610000001,1.2,0.0
1520,Default,China,2015,Coal,0.3,54.23839773969008,661053.9285714285,,
1521,DR=0.08_LT=25,China,2015,Coal,0.3,63.83709498266998,661053.9285714285,,
1522,Default,China,2016,Coal,0.3,56.38252564666683,661053.9285714285,,
1523,DR=0.08_LT=25,China,2016,Coal,0.3,65.98122288964672,661053.9285714285,,
1524,Default,China,2017,Coal,0.3,65.23824657689939,661053.9285714285,,
1525,DR=0.08_LT=25,China,2017,Coal,0.3,74.83694381987928,661053.9285714285,,
1526,Default,China,2018,Coal,0.3,71.8669907629459,661053.9285714285,,
1527,DR=0.08_LT=25,China,2018,Coal,0.3,81.46568800592578,661053.9285714285,,
1528,Default,China,2019,Coal,0.3,60.436502390852866,661053.9285714285,,
1529,DR=0.08_LT=25,China,2019,Coal,0.3,70.03519963383276,661053.9285714285,,
1530,Default,China,2020,Coal,0.3,53.73739773969009,661053.9285714285,,
1531,DR=0.08_LT=25,China,2020,Coal,0.3,63.33609498266997,661053.9285714285,,
1532,Default,China,2021,Coal,0.3,82.27842099550404,661053.9285714285,,
1533,DR=0.08_LT=25,China,2021,Coal,0.3,91.87711823848393,661053.9285714285,,
1534,Default,China,2022,Coal,0.3,159.6425605303878,661053.9285714285,,
1535,DR=0.08_LT=25,China,2022,Coal,0.3,169.24125777336766,661053.9285714285,,
1536,Default,China,2023,Coal,0.3,98.1503744838761,661053.9285714285,,
1537,DR=0.08_LT=25,China,2023,Coal,0.3,107.74907172685602,661053.9285714285,,
1538,Default,China,2024,Coal,0.3,81.95916518155055,661053.9285714285,,
1539,DR=0.08_LT=25,China,2024,Coal,0.3,91.55786242453044,661053.9285714285,,
1540,Default,China,2015,Gas,0.3,94.15419508976305,635430.0000000001,,
1541,DR=0.08_LT=25,China,2015,Gas,0.3,98.01995178557208,635430.0000000001,,
1542,Default,China,2016,Gas,0.3,73.08272395264025,635430.0000000001,,
1543,DR=0.08_LT=25,China,2016,Gas,0.3,76.94848064844926,635430.0000000001,,
1544,Default,China,2017,Gas,0.3,71.94534340830691,635430.0000000001,,
1545,DR=0.08_LT=25,China,2017,Gas,0.3,75.81110010411594,635430.0000000001,,
1546,Default,China,2018,Gas,0.3,87.21018755593853,635430.0000000001,,
1547,DR=0.08_LT=25,China,2018,Gas,0.3,91.07594425174753,635430.0000000001,,
1548,Default,China,2019,Gas,0.3,61.110297170184104,635430.0000000001,,
1549,DR=0.08_LT=25,China,2019,Gas,0.3,64.97605386599312,635430.0000000001,,
1550,Default,China,2020,Gas,0.3,54.705048841570076,635430.0000000001,,
1551,DR=0.08_LT=25,China,2020,Gas,0.3,58.570805537379094,635430.0000000001,,
1552,Default,China,2021,Gas,0.3,139.88886539874554,635430.0000000001,,
1553,DR=0.08_LT=25,China,2021,Gas,0.3,143.75462209455455,635430.0000000001,,
1554,Default,China,2022,Gas,0.3,227.88620224979812,635430.0000000001,,
1555,DR=0.08_LT=25,China,2022,Gas,0.3,231.75195894560716,635430.0000000001,,
1556,Default,China,2023,Gas,0.3,109.11972856783325,635430.0000000001,,
1557,DR=0.08_LT=25,China,2023,Gas,0.3,112.98548526364226,635430.0000000001,,
1558,Default,China,2024,Gas,0.3,98.6438551331841,635430.0000000001,,
1559,DR=0.08_LT=25,China,2024,Gas,0.3,102.50961182899313,635430.0000000001,,
1560,Default,China,2024,Solar+BESS,0.35,18.31,896951.4804,1.5,0.0
1561,DR=0.08_LT=25,China,2024,Solar+BESS,0.35,28.62,896951.4804,1.5,0.0
1562,Default,China,2015,Solar+BESS,0.35,44.63,2463201.7812,1.5,0.0
1563,DR=0.08_LT=25,China,2015,Solar+BESS,0.35,72.93,2463201.7812,1.5,0.0
1564,Default,China,2016,Solar+BESS,0.35,40.7,2229478.3836000003,1.5,0.0
1565,DR=0.08_LT=25,China,2016,Solar+BESS,0.35,66.32,2229478.3836000003,1.5,0.0
1566,Default,China,2017,Solar+BESS,0.35,38.38,2091369.1032000002,1.5,0.0
1567,DR=0.08_LT=25,China,2017,Solar+BESS,0.35,62.41,2091369.1032000002,1.5,0.0
1568,Default,China,2018,Solar+BESS,0.35,29.94,1589015.5668,1.5,0.0
1569,DR=0.08_LT=25,China,2018,Solar+BESS,0.35,48.2,1589015.5668,1.5,0.0
1570,Default,China,2019,Solar+BESS,0.35,27.37,1435729.4424,1.5,0.0
1571,DR=0.08_LT=25,China,2019,Solar+BESS,0.35,43.86,1435729.4424,1.5,0.0
1572,Default,China,2020,Solar+BESS,0.35,22.78,1162546.2504,1.5,0.0
1573,DR=0.08_LT=25,China,2020,Solar+BESS,0.35,36.13,1162546.2504,1.5,0.0
1574,Default,China,2021,Solar+BESS,0.35,21.45,1083626.6616,1.5,0.0
1575,DR=0.08_LT=25,China,2021,Solar+BESS,0.35,33.9,1083626.6616,1.5,0.0
1576,Default,China,2022,Solar+BESS,0.35,22.6,1151922.4596000002,1.5,0.0
1577,DR=0.08_LT=25,China,2022,Solar+BESS,0.35,35.83,1151922.4596000002,1.5,0.0
1578,Default,China,2023,Solar+BESS,0.35,20.76,1042649.1828000001,1.5,0.0
1579,DR=0.08_LT=25,China,2023,Solar+BESS,0.35,32.74,1042649.1828000001,1.5,0.0
1580,Default,China,2015,Coal,0.35,50.21145254764132,661053.9285714285,,
1581,DR=0.08_LT=25,China,2015,Coal,0.35,58.438907327338384,661053.9285714285,,
1582,Default,China,2016,Coal,0.35,52.35558045461808,661053.9285714285,,
1583,DR=0.08_LT=25,China,2016,Coal,0.35,60.58303523431514,661053.9285714285,,
1584,Default,China,2017,Coal,0.35,61.21130138485062,661053.9285714285,,
1585,DR=0.08_LT=25,China,2017,Coal,0.35,69.4387561645477,661053.9285714285,,
1586,Default,China,2018,Coal,0.35,67.84004557089713,661053.9285714285,,
1587,DR=0.08_LT=25,China,2018,Coal,0.35,76.0675003505942,661053.9285714285,,
1588,Default,China,2019,Coal,0.35,56.409557198804116,661053.9285714285,,
1589,DR=0.08_LT=25,China,2019,Coal,0.35,64.63701197850118,661053.9285714285,,
1590,Default,China,2020,Coal,0.35,49.71045254764133,661053.9285714285,,
1591,DR=0.08_LT=25,China,2020,Coal,0.35,57.93790732733839,661053.9285714285,,
1592,Default,China,2021,Coal,0.35,78.25147580345528,661053.9285714285,,
1593,DR=0.08_LT=25,China,2021,Coal,0.35,86.47893058315235,661053.9285714285,,
1594,Default,China,2022,Coal,0.35,155.615615338339,661053.9285714285,,
1595,DR=0.08_LT=25,China,2022,Coal,0.35,163.84307011803608,661053.9285714285,,
1596,Default,China,2023,Coal,0.35,94.12342929182738,661053.9285714285,,
1597,DR=0.08_LT=25,China,2023,Coal,0.35,102.35088407152443,661053.9285714285,,
1598,Default,China,2024,Coal,0.35,77.93221998950177,661053.9285714285,,
1599,DR=0.08_LT=25,China,2024,Coal,0.35,86.15967476919886,661053.9285714285,,
1600,Default,China,2015,Gas,0.35,90.51780990091972,635430.0000000001,,
1601,DR=0.08_LT=25,China,2015,Gas,0.35,93.83131564018457,635430.0000000001,,
1602,Default,China,2016,Gas,0.35,69.4463387637969,635430.0000000001,,
1603,DR=0.08_LT=25,China,2016,Gas,0.35,72.75984450306179,635430.0000000001,,
1604,Default,China,2017,Gas,0.35,68.30895821946358,635430.0000000001,,
1605,DR=0.08_LT=25,China,2017,Gas,0.35,71.62246395872845,635430.0000000001,,
1606,Default,China,2018,Gas,0.35,83.57380236709518,635430.0000000001,,
1607,DR=0.08_LT=25,China,2018,Gas,0.35,86.88730810636005,635430.0000000001,,
1608,Default,China,2019,Gas,0.35,57.47391198134077,635430.0000000001,,
1609,DR=0.08_LT=25,China,2019,Gas,0.35,60.787417720605646,635430.0000000001,,
1610,Default,China,2020,Gas,0.35,51.06866365272673,635430.0000000001,,
1611,DR=0.08_LT=25,China,2020,Gas,0.35,54.38216939199161,635430.0000000001,,
1612,Default,China,2021,Gas,0.35,136.2524802099022,635430.0000000001,,
1613,DR=0.08_LT=25,China,2021,Gas,0.35,139.56598594916707,635430.0000000001,,
1614,Default,China,2022,Gas,0.35,224.24981706095483,635430.0000000001,,
1615,DR=0.08_LT=25,China,2022,Gas,0.35,227.56332280021968,635430.0000000001,,
1616,Default,China,2023,Gas,0.35,105.48334337898991,635430.0000000001,,
1617,DR=0.08_LT=25,China,2023,Gas,0.35,108.79684911825477,635430.0000000001,,
1618,Default,China,2024,Gas,0.35,95.00746994434078,635430.0000000001,,
1619,DR=0.08_LT=25,China,2024,Gas,0.35,98.32097568360564,635430.0000000001,,
1620,Default,China,2024,Solar+BESS,0.4,22.43,1213865.215729527,1.8,0.8
1621,DR=0.08_LT=25,China,2024,Solar+BESS,0.4,34.63,1213865.215729527,1.8,0.8
1622,Default,China,2015,Solar+BESS,0.4,66.02,4178928.86816,1.8,0.8
1623,DR=0.08_LT=25,China,2015,Solar+BESS,0.4,108.03,4178928.86816,1.8,0.8
1624,Default,China,2016,Solar+BESS,0.4,56.58,3536973.44828,1.8,0.8
1625,DR=0.08_LT=25,China,2016,Solar+BESS,0.4,92.14,3536973.44828,1.8,0.8
1626,Default,China,2017,Solar+BESS,0.4,50.38,3115168.4813199807,1.8,0.8
1627,DR=0.08_LT=25,China,2017,Solar+BESS,0.4,81.69,3115168.4813199807,1.8,0.8
1628,Default,China,2018,Solar+BESS,0.4,40.73,2458854.465251154,1.8,0.8
1629,DR=0.08_LT=25,China,2018,Solar+BESS,0.4,65.45,2458854.465251154,1.8,0.8
1630,Default,China,2019,Solar+BESS,0.4,33.47,1964943.5162046459,1.8,0.8
1631,DR=0.08_LT=25,China,2019,Solar+BESS,0.4,53.22,1964943.5162046459,1.8,0.8
1632,Default,China,2020,Solar+BESS,0.4,28.34,1616127.432350825,1.8,0.8
1633,DR=0.08_LT=25,China,2020,Solar+BESS,0.4,44.59,1616127.432350825,1.8,0.8
1634,Default,China,2021,Solar+BESS,0.4,26.76,1508338.5941538475,1.8,0.8
1635,DR=0.08_LT=25,China,2021,Solar+BESS,0.4,41.92,1508338.5941538475,1.8,0.8
1636,Default,China,2022,Solar+BESS,0.4,28.86,1651099.3779349297,1.8,0.8
1637,DR=0.08_LT=25,China,2022,Solar+BESS,0.4,45.45,1651099.3779349297,1.8,0.8
1638,Default,China,2023,Solar+BESS,0.4,25.93,1451820.0501516997,1.8,0.8
1639,DR=0.08_LT=25,China,2023,Solar+BESS,0.4,40.52,1451820.0501516997,1.8,0.8
1640,Default,China,2015,Coal,0.4,47.191243653604765,661053.9285714285,,
1641,DR=0.08_LT=25,China,2015,Coal,0.4,54.39026658583969,661053.9285714285,,
1642,Default,China,2016,Coal,0.4,49.335371560581514,661053.9285714285,,
1643,DR=0.08_LT=25,China,2016,Coal,0.4,56.53439449281643,661053.9285714285,,
1644,Default,China,2017,Coal,0.4,58.191092490814064,661053.9285714285,,
1645,DR=0.08_LT=25,China,2017,Coal,0.4,65.390115423049,661053.9285714285,,
1646,Default,China,2018,Coal,0.4,64.81983667686058,661053.9285714285,,
1647,DR=0.08_LT=25,China,2018,Coal,0.4,72.01885960909551,661053.9285714285,,
1648,Default,China,2019,Coal,0.4,53.38934830476756,661053.9285714285,,
1649,DR=0.08_LT=25,China,2019,Coal,0.4,60.588371237002484,661053.9285714285,,
1650,Default,China,2020,Coal,0.4,46.690243653604774,661053.9285714285,,
1651,DR=0.08_LT=25,China,2020,Coal,0.4,53.889266585839685,661053.9285714285,,
1652,Default,China,2021,Coal,0.4,75.23126690941872,661053.9285714285,,
1653,DR=0.08_LT=25,China,2021,Coal,0.4,82.43028984165365,661053.9285714285,,
1654,Default,China,2022,Coal,0.4,152.59540644430248,661053.9285714285,,
1655,DR=0.08_LT=25,China,2022,Coal,0.4,159.79442937653735,661053.9285714285,,
1656,Default,China,2023,Coal,0.4,91.1032203977908,661053.9285714285,,
1657,DR=0.08_LT=25,China,2023,Coal,0.4,98.30224333002575,661053.9285714285,,
1658,Default,China,2024,Coal,0.4,74.91201109546523,661053.9285714285,,
1659,DR=0.08_LT=25,China,2024,Coal,0.4,82.11103402770014,661053.9285714285,,
1660,Default,China,2015,Gas,0.4,87.79052100928723,635430.0000000001,,
1661,DR=0.08_LT=25,China,2015,Gas,0.4,90.68983853114396,635430.0000000001,,
1662,Default,China,2016,Gas,0.4,66.71904987216439,635430.0000000001,,
1663,DR=0.08_LT=25,China,2016,Gas,0.4,69.61836739402116,635430.0000000001,,
1664,Default,China,2017,Gas,0.4,65.58166932783107,635430.0000000001,,
1665,DR=0.08_LT=25,China,2017,Gas,0.4,68.48098684968782,635430.0000000001,,
1666,Default,China,2018,Gas,0.4,80.84651347546269,635430.0000000001,,
1667,DR=0.08_LT=25,China,2018,Gas,0.4,83.74583099731943,635430.0000000001,,
1668,Default,China,2019,Gas,0.4,54.746623089708265,635430.0000000001,,
1669,DR=0.08_LT=25,China,2019,Gas,0.4,57.645940611565024,635430.0000000001,,
1670,Default,China,2020,Gas,0.4,48.34137476109422,635430.0000000001,,
1671,DR=0.08_LT=25,China,2020,Gas,0.4,51.24069228295099,635430.0000000001,,
1672,Default,China,2021,Gas,0.4,133.5251913182697,635430.0000000001,,
1673,DR=0.08_LT=25,China,2021,Gas,0.4,136.42450884012644,635430.0000000001,,
1674,Default,China,2022,Gas,0.4,221.52252816932236,635430.0000000001,,
1675,DR=0.08_LT=25,China,2022,Gas,0.4,224.42184569117904,635430.0000000001,,
1676,Default,China,2023,Gas,0.4,102.7560544873574,635430.0000000001,,
1677,DR=0.08_LT=25,China,2023,Gas,0.4,105.65537200921416,635430.0000000001,,
1678,Default,China,2024,Gas,0.4,92.28018105270827,635430.0000000001,,
